"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0,0.0429966560124045,0.0868016546755395,0.084475945274291,0.0858015720445163,0.0445360935520209,0.0925138507790803,0.0790285986399316,0.0466838572161632,0.073160527588383,0.0729563727892224,0.0325419991013357,0.102740902677571,0.0908585415966971,0.113661734268636
"2",0,0.114997087748801,0.140097092651005,0.138927340828788,0.140858534874901,0.112552747856148,0.136441618206575,0.146161041955802,0.120120269668277,0.116889657913992,0.103851339254087,0.0995751238662635,0.14161721825016,0.149659262027905,0.148668835367113
"3",0,0.0561425697691647,0.089814317387477,0.0878693290981767,0.0893866958486946,0.0681435613414431,0.0954561628507665,0.0611084973163144,0.0544872605867815,0.0557287424735689,0.0535216635637246,0.0469004268341916,0.0856622501883324,0.0911799474629431,0.0802824953455869
"4",0,0.032862197971303,0.0621508248170963,0.0439191460255035,0.0625784463558787,0.03249665052686,0.0653778155825445,0.058955733239017,0.0355193140651077,0.0576702822020725,0.0558959976722055,0.0257952347588054,0.0768097946233787,0.0623629113060892,0.0832568790326817
"5",0,0.185372557637824,0.205633542030195,0.207639224989516,0.218437358555929,0.203225067169827,0.203804425383661,0.193971888840305,0.196394157943859,0.194970592047009,0.196998345795429,0.200973846681786,0.229265839457353,0.221392085446483,0.210356690897261
"6",0,0.217102075815473,0.307352291287644,0.284360046744341,0.326606295927399,0.161825784518422,0.280533523684399,0.357927504506727,0.226782875683778,0.315576419075452,0.338301055300936,0.155949436920962,0.317824880714856,0.283918630962372,0.37258526731673
"7",0,0.123185350504323,0.20977457383479,0.2179545600444,0.227944350960083,0.13496287533698,0.23737685445103,0.162934841670619,0.122462532161349,0.159880796229122,0.15182495820819,0.112610683677531,0.23635332160659,0.227651913004529,0.203787872291837
"8",0,0.0349270237482862,0.0920213962973213,0.0811101499367785,0.0789030710269342,0.0424448862849434,0.102849877198745,0.05628051220103,0.0315060514380276,0.0481832914505386,0.047355636859347,0.0300162731738826,0.0990978430520096,0.0963252001715177,0.101139391043616
"9",0,0.072433570972453,0.138218316729,0.131679845458586,0.125720732402007,0.0761718108760018,0.138480407349544,0.0909868280583318,0.074971711718774,0.0976080647878647,0.0849035668130734,0.0708472330060024,0.136480242087498,0.125665555429261,0.118727051106437
"10",0,0.130402498539514,0.216420640202059,0.214053548071251,0.203531299368568,0.117615235105603,0.215237094136655,0.147096291643849,0.118942241300147,0.157894425210262,0.133740705390653,0.111021586862443,0.236234691115186,0.208784147173997,0.195798246638201
"11",0,0.0366126802656798,0.0456810157365026,0.0492509658731758,0.0499241249406783,0.0340772983679962,0.0389135600291925,0.0533726857373101,0.0481225967805179,0.0806742518520842,0.0756724592726496,0.0160923641014023,0.0815929484483069,0.038836312267348,0.0780698987384679
"12",0,0.0753745036198206,0.182500596206389,0.172174225756955,0.168805671570805,0.0914337615375753,0.174464070125918,0.0946174728650257,0.0618340745079257,0.088757678359389,0.0962341581664866,0.0627693241959722,0.16132643291507,0.17624352749698,0.161894755734355
"13",0,0.0663420331812827,0.12202111637938,0.110624312658672,0.118556002490925,0.0433332355461558,0.115777841913158,0.123298463298452,0.0637376800676664,0.0935304865019273,0.0936546346906061,0.0376500073533067,0.126667017484602,0.105575619652403,0.133867612427969
"14",0,0.0381052173784621,0.0604960329188326,0.0513201023511549,0.0644411864701793,0.0335448405809962,0.0494164967914141,0.0419786408652388,0.0337076126505973,0.0341076457030065,0.0318150424854058,0.0307942684896028,0.0663999690026661,0.0482991630933055,0.0504676181222275
"15",0,0.0279885194254632,0.0510938767628958,0.0559632446077398,0.0666261945909252,0.027119482104712,0.0676331743435416,0.0774960582219084,0.0393411815679749,0.0763235475510536,0.0696747223351476,0.00535216635637246,0.0803100838319599,0.045314088867741,0.0966424677648078
"16",0,0.0467542078564144,0.0579192682915894,0.0408557894698555,0.0726018607393287,0.0571688614622423,0.0671227873456401,0.0610312495544698,0.0512097484056627,0.0805942452416024,0.0770298128022038,0.0323116352401207,0.0840538414327833,0.0630700386974385,0.0820647115652861
"17",0,0.0663558274244692,0.117617993954241,0.115501957049427,0.113201077285915,0.0580737638152785,0.127985747133234,0.115352979223013,0.068711884160728,0.091593774758539,0.0919303542922902,0.0321985224459912,0.129864523055239,0.111976148490951,0.128705806627571
"18",0,0.0717355822672148,0.107401977450299,0.0876541389044669,0.102761594042351,0.0874886079862285,0.116746197784852,0.103241633705242,0.0670896811619925,0.11886775238694,0.109404901560983,0.0604270617029,0.12589178101752,0.114950187321966,0.132041254630073
"19",0,0.039686037647638,0.0979391266243413,0.0939663845866216,0.0917179229472177,0.0151874617483662,0.0902833216558189,0.120975512745841,0.0256297038405671,0.0506800494673,0.0524043298656159,0.0121251397609572,0.0985736618109216,0.0806549399116231,0.129114116225892
"20",0,0.107722003892226,0.204356195111122,0.165729555340209,0.197012140038615,0.103299569526626,0.218660825295551,0.164170805860132,0.099679960114481,0.167522806954458,0.15157942067947,0.0899881248516272,0.214754295625126,0.201354567793734,0.203500952033558
